team_id,team_name,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
71,Aston Villa,a,1.13718,1.35036,0.376011,1.35036,6,4,2,3,1.1959,l,2021-08-14 14:00:00,0,0,1,0,-0.974349,182,28,303,21
71,Aston Villa,h,1.18426,0.63163,0.423091,0.63163,5,4,2,0,1.9441,w,2021-08-21 14:00:00,1,0,0,3,-0.20853900000000003,202,14,150,17
71,Aston Villa,h,0.431464,1.13312,0.431464,1.13312,2,8,1,1,0.6785,d,2021-08-28 14:00:00,0,1,0,1,-0.7016559999999998,264,20,199,24
71,Aston Villa,a,1.17349,1.22153,1.17349,1.22153,6,3,0,3,1.3221,l,2021-09-11 16:30:00,0,0,1,0,-0.04804000000000008,306,31,188,19
71,Aston Villa,h,0.777716,0.755035,0.777716,0.755035,5,2,3,0,1.3357999999999999,w,2021-09-18 16:30:00,1,0,0,3,0.02268099999999995,148,18,202,17
71,Aston Villa,a,1.57249,1.9251,1.57249,1.16393,6,5,1,0,1.1095,w,2021-09-25 11:30:00,1,0,0,3,0.40856000000000003,207,22,113,18
71,Aston Villa,a,1.07395,1.78187,1.07395,1.78187,11,11,1,2,0.8379,l,2021-10-03 13:00:00,0,0,1,0,-0.7079200000000001,240,33,157,20
71,Aston Villa,h,1.21276,2.19633,1.21276,2.19633,7,10,2,3,0.6525,l,2021-10-16 14:00:00,0,0,1,0,-0.98357,203,16,237,26
71,Aston Villa,a,1.41088,3.4984,1.41088,2.62648,7,14,1,3,0.2518,l,2021-10-22 19:00:00,0,0,1,0,-1.2156,265,20,224,23
71,Aston Villa,h,0.687551,2.66391,0.687551,2.66391,3,4,1,4,0.153,l,2021-10-31 16:30:00,0,0,1,0,-1.976359,273,12,158,23
71,Aston Villa,a,0.536077,0.89818,0.536077,0.89818,13,8,0,1,0.9174,l,2021-11-05 20:00:00,0,0,1,0,-0.36210299999999995,245,23,131,24
71,Aston Villa,h,1.06946,0.582787,1.06946,0.582787,6,4,2,0,1.7925,w,2021-11-20 15:00:00,1,0,0,3,0.486673,392,22,167,22
71,Aston Villa,a,0.454305,0.962129,0.454305,0.962129,6,5,2,1,0.7950999999999999,w,2021-11-27 15:00:00,1,0,0,3,-0.507824,342,13,181,20
71,Aston Villa,h,0.772083,1.01897,0.772083,1.01897,4,9,1,2,1.1260999999999999,l,2021-12-01 20:15:00,0,0,1,0,-0.24688699999999997,302,20,192,22
