team_id,team_name,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
94,Verona,h,2.25155,1.86679,1.49026,1.86679,10,4,2,3,1.6755,l,2021-08-21 16:30:00,0,0,1,0,-0.37653000000000003,358,27,160,10
94,Verona,h,0.603998,1.8369,0.603998,1.8369,5,3,1,3,0.46010000000000006,l,2021-08-27 18:45:00,0,0,1,0,-1.232902,263,24,175,26
94,Verona,a,0.315142,1.25512,0.315142,1.25512,5,6,0,1,0.5026,l,2021-09-13 18:45:00,0,0,1,0,-0.939978,139,32,245,30
94,Verona,h,1.02132,0.661729,1.02132,0.661729,5,6,3,2,1.7307000000000001,w,2021-09-19 16:00:00,1,0,0,3,0.359591,192,22,244,25
94,Verona,a,2.06188,2.68942,2.06188,2.68942,7,5,2,2,0.9103,d,2021-09-22 16:30:00,0,1,0,1,-0.6275400000000002,157,26,170,18
94,Verona,a,2.07264,1.43713,1.31134,0.675836,8,3,3,3,1.8598,d,2021-09-25 18:45:00,0,1,0,1,0.635504,220,21,234,23
94,Verona,h,0.690616,1.57689,0.690616,1.57689,4,6,4,0,0.5895999999999999,w,2021-10-03 13:00:00,1,0,0,3,-0.8862739999999999,263,23,207,32
94,Verona,a,1.58319,1.51852,0.821892,0.757226,10,6,2,3,1.4014,l,2021-10-16 18:45:00,0,0,1,0,0.064666,212,29,144,23
94,Verona,h,3.536,1.42458,3.536,1.42458,12,1,4,1,2.5696,w,2021-10-24 13:00:00,1,0,0,3,2.11142,310,25,294,28
94,Verona,a,0.843224,0.940667,0.081925,0.940667,5,4,1,1,1.333,d,2021-10-27 16:30:00,0,1,0,1,-0.858742,115,15,373,23
94,Verona,h,1.57716,1.78968,1.57716,1.78968,9,8,2,1,1.1982,w,2021-10-30 16:00:00,1,0,0,3,-0.21252000000000004,301,27,228,19
94,Verona,a,1.22561,0.800943,1.22561,0.800943,11,10,1,1,1.7674,d,2021-11-07 17:00:00,0,1,0,1,0.4246670000000001,271,27,185,28
94,Verona,h,1.30231,1.56263,1.30231,1.56263,10,5,2,1,1.0866,w,2021-11-22 17:30:00,1,0,0,3,-0.2603199999999999,180,16,196,19
94,Verona,a,0.697659,0.75047,0.697659,0.75047,6,8,1,3,1.2655,l,2021-11-27 14:00:00,0,0,1,0,-0.05281099999999994,130,19,273,26
94,Verona,h,1.16014,0.575054,1.16014,0.575054,7,2,0,0,1.8665,d,2021-11-30 19:45:00,0,1,0,1,0.585086,102,18,303,26
94,Verona,a,2.08845,1.48718,1.32715,1.48718,13,5,4,3,1.8237,w,2021-12-05 14:00:00,1,0,0,3,-0.1600299999999999,173,30,233,14
94,Verona,h,0.996933,1.01933,0.996933,1.01933,10,8,1,2,1.3199999999999998,l,2021-12-12 14:00:00,0,0,1,0,-0.02239700000000011,156,21,154,28
94,Verona,a,0.261412,0.860761,0.261412,0.860761,3,1,0,1,0.6446000000000001,l,2021-12-19 17:00:00,0,0,1,0,-0.599349,244,20,126,22
94,Verona,h,0.948779,1.28925,0.948779,1.28925,5,11,1,1,1.0836000000000001,d,2021-12-22 17:30:00,0,1,0,1,-0.34047099999999997,322,28,152,20
94,Verona,a,2.16034,1.32415,2.16034,1.32415,6,0,2,1,1.9645,w,2022-01-06 13:30:00,1,0,0,3,0.8361900000000002,140,12,242,18
94,Verona,h,1.38469,1.28422,1.38469,0.522926,11,4,1,2,1.4037,l,2022-01-09 19:45:00,0,0,1,0,0.861764,77,15,232,16
94,Verona,a,4.11644,0.85553,3.35514,0.85553,18,7,4,2,2.8914,w,2022-01-16 11:30:00,1,0,0,3,2.49961,216,27,135,16
94,Verona,h,2.05174,0.416668,2.05174,0.416668,8,4,2,1,2.5624,w,2022-01-21 19:45:00,1,0,0,3,1.635072,158,35,212,25
