team_id,team_name,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
183,Spartak Moscow,h,1.96655,0.801512,1.96655,0.801512,10,3,4,0,2.2512,w,2016-07-31 19:00:00,1,0,0,3,1.165038,234,32,339,29
183,Spartak Moscow,h,2.29214,0.212558,2.29214,0.212558,16,4,1,0,2.813,w,2016-08-08 20:30:00,1,0,0,3,2.079582,158,33,309,25
183,Spartak Moscow,a,0.436448,0.824549,0.436448,0.824549,7,2,1,1,0.9068,d,2016-08-13 21:30:00,0,1,0,1,-0.388101,131,19,265,18
183,Spartak Moscow,h,1.52985,0.615712,1.52985,0.615712,11,4,2,0,2.1292,w,2016-08-21 19:00:00,1,0,0,3,0.9141379999999999,220,32,190,23
183,Spartak Moscow,a,1.94536,1.10356,1.94536,1.10356,4,2,2,0,1.9856000000000003,w,2016-08-28 22:30:00,1,0,0,3,0.8417999999999999,168,25,215,24
183,Spartak Moscow,h,0.694676,0.552429,0.694676,0.552429,5,3,1,0,1.4295,w,2016-09-11 17:30:00,1,0,0,3,0.142247,184,27,134,20
183,Spartak Moscow,a,0.733279,1.13048,0.733279,0.376208,6,3,3,1,0.9025,w,2016-09-16 18:00:00,1,0,0,3,0.357071,82,33,324,21
183,Spartak Moscow,h,1.29097,1.00118,1.29097,1.00118,10,3,0,1,1.5449,l,2016-09-25 18:00:00,0,0,1,0,0.28979,92,22,318,28
183,Spartak Moscow,a,1.27448,3.22068,1.27448,1.71213,8,9,2,4,0.2338,l,2016-10-02 17:30:00,0,0,1,0,-0.4376499999999999,148,21,206,25
183,Spartak Moscow,h,1.1701,0.885809,1.1701,0.885809,6,5,1,0,1.5532,w,2016-10-15 20:30:00,1,0,0,3,0.28429099999999996,188,19,332,31
183,Spartak Moscow,a,0.24217,0.455802,0.24217,0.455802,5,4,1,0,0.9908,w,2016-10-22 18:00:00,1,0,0,3,-0.213632,162,20,302,30
183,Spartak Moscow,h,1.05709,1.3646,1.05709,1.3646,6,6,3,1,1.0395999999999999,w,2016-10-29 19:00:00,1,0,0,3,-0.30750999999999995,202,21,292,18
183,Spartak Moscow,a,0.759305,0.281579,0.759305,0.281579,6,0,1,0,1.7825000000000002,w,2016-11-05 12:00:00,1,0,0,3,0.477726,166,30,252,37
183,Spartak Moscow,h,0.780001,0.0454105,0.780001,0.0454105,7,2,1,0,2.0539,w,2016-11-20 18:00:00,1,0,0,3,0.7345905,119,23,282,25
183,Spartak Moscow,a,0.240366,0.702234,0.240366,0.702234,1,2,1,0,0.7846,w,2016-11-26 19:00:00,1,0,0,3,-0.46186800000000006,166,29,208,33
183,Spartak Moscow,a,0.700589,2.37564,0.700589,1.62137,3,3,0,4,0.24559999999999998,l,2016-12-01 19:00:00,0,0,1,0,-0.920781,157,24,274,17
183,Spartak Moscow,h,1.353,0.87465,1.353,0.87465,1,9,2,1,1.7526000000000002,w,2016-12-05 20:30:00,1,0,0,3,0.47834999999999994,130,30,252,20
183,Spartak Moscow,a,0.88513,1.04975,0.88513,0.295473,6,3,2,2,1.1246,d,2017-03-05 13:30:00,0,1,0,1,0.589657,229,29,188,24
183,Spartak Moscow,h,1.5351,0.442768,1.5351,0.442768,4,6,1,0,2.2557,w,2017-03-12 13:30:00,1,0,0,3,1.0923319999999999,128,27,266,26
183,Spartak Moscow,a,0.633868,0.346391,0.633868,0.346391,10,3,1,1,1.6387999999999998,d,2017-03-18 13:30:00,0,1,0,1,0.287477,155,29,303,25
183,Spartak Moscow,h,1.34167,1.2491,1.34167,1.2491,15,4,3,2,1.3996,w,2017-04-03 17:30:00,1,0,0,3,0.09256999999999982,173,26,277,23
183,Spartak Moscow,a,3.09405,1.33516,2.33978,0.580882,8,6,3,1,2.5309999999999997,w,2017-04-09 12:00:00,1,0,0,3,1.7588980000000003,197,33,176,28
183,Spartak Moscow,h,1.50157,1.41758,1.50157,1.41758,6,3,2,1,1.3986999999999998,w,2017-04-16 18:00:00,1,0,0,3,0.08399000000000001,320,20,148,16
183,Spartak Moscow,a,0.134405,1.84496,0.134405,1.84496,1,8,0,3,0.1471,l,2017-04-22 14:30:00,0,0,1,0,-1.7105549999999998,132,20,279,32
183,Spartak Moscow,h,0.828408,0.250018,0.828408,0.250018,2,1,1,0,1.9238,w,2017-04-25 17:30:00,1,0,0,3,0.57839,212,28,317,18
183,Spartak Moscow,a,3.26685,1.50148,3.26685,1.50148,8,17,2,1,2.5328999999999997,w,2017-04-30 15:00:00,1,0,0,3,1.7653699999999999,209,12,159,22
183,Spartak Moscow,h,1.98632,0.406117,1.23205,0.406117,13,1,1,0,2.5931999999999995,w,2017-05-06 17:00:00,1,0,0,3,0.825933,246,36,209,20
183,Spartak Moscow,a,0.709238,0.753704,0.709238,0.753704,1,9,1,0,1.31,w,2017-05-13 12:30:00,1,0,0,3,-0.044466000000000006,233,20,266,20
183,Spartak Moscow,h,0.941401,0.61298,0.941401,0.61298,7,6,3,0,1.6699,w,2017-05-17 17:30:00,1,0,0,3,0.3284210000000001,214,11,404,20
183,Spartak Moscow,a,0.351353,2.65454,0.351353,1.90026,3,3,0,3,0.0769,l,2017-05-21 13:00:00,0,0,1,0,-1.548907,116,13,309,34
184,FC Ufa,a,0.802206,1.07459,0.802206,1.07459,4,7,0,2,1.0553,l,2016-07-31 16:30:00,0,0,1,0,-0.27238399999999996,166,25,266,13
184,FC Ufa,h,0.377741,1.00697,0.377741,1.00697,2,10,0,0,0.6900999999999999,d,2016-08-06 18:00:00,0,1,0,1,-0.6292289999999999,248,19,60,17
184,FC Ufa,a,0.444804,0.523871,0.444804,0.523871,6,5,0,1,1.1677,l,2016-08-14 16:30:00,0,0,1,0,-0.079067,137,20,172,18
184,FC Ufa,h,0.45471,0.964337,0.45471,0.964337,4,2,1,3,0.8260000000000001,l,2016-08-20 15:30:00,0,0,1,0,-0.509627,196,36,184,17
184,FC Ufa,a,0.901865,0.302113,0.14759,0.302113,2,1,1,0,2.1201,w,2016-08-26 19:30:00,1,0,0,3,-0.15452300000000002,272,24,132,25
184,FC Ufa,h,0.0843245,0.377297,0.0843245,0.377297,2,2,0,0,0.8117,d,2016-09-11 15:00:00,0,1,0,1,-0.29297249999999997,256,22,204,38
184,FC Ufa,a,0.117698,1.44242,0.117698,0.688147,0,8,1,0,0.2041,w,2016-09-17 20:00:00,1,0,0,3,-0.570449,232,22,130,21
184,FC Ufa,a,1.00118,1.29097,1.00118,1.29097,3,10,1,0,1.1612,w,2016-09-25 18:00:00,1,0,0,3,-0.28979,318,28,92,22
184,FC Ufa,h,1.22181,0.619544,1.22181,0.619544,7,5,1,1,1.9644,d,2016-10-02 15:00:00,0,1,0,1,0.6022660000000001,145,13,222,31
184,FC Ufa,a,0.253855,0.370245,0.253855,0.370245,5,3,0,1,1.0931000000000002,l,2016-10-14 20:30:00,0,0,1,0,-0.11639,251,21,278,30
184,FC Ufa,h,0.98349,0.124241,0.98349,0.124241,10,0,0,0,2.1550000000000002,d,2016-10-22 15:30:00,0,1,0,1,0.8592489999999999,233,31,194,18
184,FC Ufa,a,0.635565,0.788238,0.635565,0.788238,5,9,2,0,1.1734,w,2016-10-30 15:30:00,1,0,0,3,-0.15267299999999995,202,21,201,29
184,FC Ufa,h,2.79396,1.95216,2.03968,1.19789,6,6,2,3,2.0432,l,2016-11-05 14:30:00,0,0,1,0,0.8417900000000003,230,25,126,14
184,FC Ufa,a,0.310773,0.194057,0.310773,0.194057,4,2,1,0,1.3258,w,2016-11-19 18:00:00,1,0,0,3,0.11671600000000001,274,29,184,24
184,FC Ufa,h,1.33069,0.235916,0.447228,0.235916,7,0,1,0,2.5553000000000003,w,2016-11-25 18:00:00,1,0,0,3,0.21131200000000003,175,23,257,23
184,FC Ufa,a,0.599174,1.08589,0.599174,1.08589,5,12,0,2,0.9283,l,2016-11-30 20:30:00,0,0,1,0,-0.48671600000000004,243,16,109,29
184,FC Ufa,h,0.885629,0.465382,0.885629,0.465382,6,3,1,0,1.7631000000000001,w,2016-12-05 14:00:00,1,0,0,3,0.420247,164,28,230,31
184,FC Ufa,a,0.599879,2.24973,0.599879,1.49546,3,9,1,0,0.2762,w,2017-03-05 16:00:00,1,0,0,3,-0.895581,285,16,156,24
184,FC Ufa,h,1.1811,1.05117,1.1811,1.05117,9,9,1,0,1.4686000000000001,w,2017-03-11 08:30:00,1,0,0,3,0.1299300000000001,230,23,186,14
184,FC Ufa,a,0.141867,1.03734,0.141867,1.03734,4,12,0,0,0.4632,d,2017-03-19 13:30:00,0,1,0,1,-0.895473,286,34,153,34
184,FC Ufa,h,0.12483,1.02685,0.12483,1.02685,2,11,0,1,0.4396,l,2017-04-01 13:00:00,0,0,1,0,-0.90202,169,28,309,14
184,FC Ufa,h,1.33516,3.09405,0.580882,2.33978,6,8,1,3,0.33140000000000003,l,2017-04-09 12:00:00,0,0,1,0,-1.7588980000000003,176,28,197,33
184,FC Ufa,a,0.239318,0.949649,0.239318,0.949649,3,8,1,1,0.5895,d,2017-04-15 10:00:00,0,1,0,1,-0.7103309999999999,261,14,195,24
184,FC Ufa,h,1.79276,1.01198,1.03848,1.01198,2,13,0,2,2.0768,l,2017-04-21 15:00:00,0,0,1,0,0.026499999999999968,237,5,194,17
184,FC Ufa,a,1.24375,0.245853,1.24375,0.245853,3,1,0,1,2.3536,l,2017-04-25 17:30:00,0,0,1,0,0.9978969999999999,152,21,194,14
184,FC Ufa,h,0.531525,0.166212,0.531525,0.166212,4,3,1,0,1.6454,w,2017-04-30 12:30:00,1,0,0,3,0.365313,227,22,176,23
184,FC Ufa,a,0.502857,1.28288,0.502857,0.528601,3,3,1,2,0.5767,l,2017-05-07 14:30:00,0,0,1,0,-0.02574399999999999,264,26,160,17
184,FC Ufa,h,0.352166,0.537194,0.352166,0.537194,3,5,2,1,1.0723,w,2017-05-14 14:30:00,1,0,0,3,-0.18502799999999997,195,20,259,25
184,FC Ufa,a,0.394993,0.575025,0.394993,0.575025,6,3,1,1,1.0874000000000001,d,2017-05-17 15:30:00,0,1,0,1,-0.18003200000000003,214,10,233,25
184,FC Ufa,h,1.21008,0.333863,1.21008,0.333863,8,7,1,0,2.2423,w,2017-05-21 13:00:00,1,0,0,3,0.876217,227,18,233,15
185,CSKA Moscow,a,1.18828,0.198839,1.18828,0.198839,13,2,0,0,2.2906999999999997,d,2016-07-30 21:00:00,0,1,0,1,0.989441,118,39,227,25
185,CSKA Moscow,a,0.905738,0.59396,0.905738,0.59396,7,1,1,0,1.5795,w,2016-08-07 17:00:00,1,0,0,3,0.311778,113,17,319,10
185,CSKA Moscow,a,0.762471,0.245084,0.762471,0.245084,9,2,1,0,1.7934999999999999,w,2016-08-13 16:30:00,1,0,0,3,0.517387,138,21,330,10
185,CSKA Moscow,a,0.960765,0.775779,0.960765,0.775779,5,5,1,1,1.5271,d,2016-08-20 18:00:00,0,1,0,1,0.18498599999999998,240,25,166,21
185,CSKA Moscow,a,0.641557,0.410996,0.641557,0.410996,3,4,1,0,1.4914,w,2016-08-27 16:30:00,1,0,0,3,0.23056100000000007,153,21,225,16
185,CSKA Moscow,h,1.69365,0.29312,1.69365,0.29312,6,0,3,0,2.5359000000000003,w,2016-09-10 21:30:00,1,0,0,3,1.40053,169,23,290,9
185,CSKA Moscow,a,1.04672,0.708567,1.04672,0.708567,5,8,2,1,1.6226,w,2016-09-18 18:15:00,1,0,0,3,0.33815300000000015,210,19,293,16
185,CSKA Moscow,h,1.05506,0.477177,1.05506,0.477177,14,3,1,1,1.9278000000000002,d,2016-09-24 18:00:00,0,1,0,1,0.5778830000000001,204,22,286,24
185,CSKA Moscow,a,0.491128,0.689836,0.491128,0.689836,3,5,0,2,1.0888,l,2016-10-02 20:00:00,0,0,1,0,-0.198708,147,19,217,13
185,CSKA Moscow,h,0.370245,0.253855,0.370245,0.253855,3,5,1,0,1.3307,w,2016-10-14 20:30:00,1,0,0,3,0.11639,278,30,251,21
185,CSKA Moscow,a,0.663457,0.412503,0.663457,0.412503,12,5,0,1,1.5333,l,2016-10-23 17:30:00,0,0,1,0,0.25095399999999995,149,28,233,18
185,CSKA Moscow,a,1.3646,1.05709,1.3646,1.05709,6,6,1,3,1.6492,l,2016-10-29 19:00:00,0,0,1,0,0.30750999999999995,292,18,202,21
185,CSKA Moscow,h,1.61082,0.496125,0.856544,0.496125,6,1,2,2,2.3682000000000003,d,2016-11-06 20:00:00,0,1,0,1,0.360419,134,30,217,23
185,CSKA Moscow,a,1.12217,0.285662,1.12217,0.285662,14,1,1,0,2.0930999999999997,w,2016-11-18 20:00:00,1,0,0,3,0.8365079999999998,129,26,335,15
185,CSKA Moscow,h,0.945601,1.17545,0.945601,1.17545,10,0,0,0,1.1522000000000001,d,2016-11-26 15:00:00,0,1,0,1,-0.22984900000000008,151,32,249,29
185,CSKA Moscow,h,1.31084,0.44042,0.556563,0.44042,3,6,2,0,2.2331000000000003,w,2016-11-30 20:30:00,1,0,0,3,0.11614300000000005,239,33,242,23
185,CSKA Moscow,h,2.27446,0.901724,1.52018,0.901724,11,9,4,0,2.4198999999999997,w,2016-12-03 15:00:00,1,0,0,3,0.6184560000000001,243,11,433,15
185,CSKA Moscow,h,0.302897,0.406861,0.302897,0.406861,5,7,0,0,1.0952000000000002,d,2017-03-04 13:30:00,0,1,0,1,-0.10396399999999995,257,22,169,16
185,CSKA Moscow,h,2.06429,0.150432,2.06429,0.150432,16,1,4,0,2.8131999999999997,w,2017-03-11 11:00:00,1,0,0,3,1.9138580000000003,206,34,320,14
185,CSKA Moscow,a,1.35328,0.428655,1.35328,0.428655,10,4,1,0,2.2314,w,2017-03-19 13:30:00,1,0,0,3,0.924625,281,38,226,19
185,CSKA Moscow,h,0.737388,1.31299,0.737388,1.31299,12,3,2,1,0.8109999999999999,w,2017-04-02 14:30:00,1,0,0,3,-0.5756020000000001,257,12,226,13
185,CSKA Moscow,a,1.12286,1.1082,1.12286,0.353929,8,4,1,1,1.3017,d,2017-04-09 14:30:00,0,1,0,1,0.768931,290,16,160,23
185,CSKA Moscow,h,1.47575,0.133333,1.47575,0.133333,15,2,0,0,2.463,d,2017-04-15 12:30:00,0,1,0,1,1.342417,252,28,225,18
185,CSKA Moscow,a,1.01198,1.79276,1.01198,1.03848,13,2,2,0,0.6788000000000001,w,2017-04-21 15:00:00,1,0,0,3,-0.026499999999999968,194,17,237,5
185,CSKA Moscow,h,0.997985,0.607334,0.997985,0.607334,5,1,4,0,1.6441000000000001,w,2017-04-26 17:30:00,1,0,0,3,0.39065099999999997,259,21,201,23
185,CSKA Moscow,h,1.50148,3.26685,1.50148,3.26685,17,8,1,2,0.3348,l,2017-04-30 15:00:00,0,0,1,0,-1.7653699999999999,159,22,209,12
185,CSKA Moscow,a,0.980434,0.230095,0.980434,0.230095,9,1,2,0,2.0738000000000003,w,2017-05-06 12:00:00,1,0,0,3,0.7503390000000001,174,29,295,16
185,CSKA Moscow,h,3.05595,0.309886,2.30168,0.309886,17,0,3,0,2.911,w,2017-05-12 17:30:00,1,0,0,3,1.991794,174,27,351,12
185,CSKA Moscow,a,2.22703,0.339136,2.22703,0.339136,25,1,2,0,2.661,w,2017-05-17 17:30:00,1,0,0,3,1.8878940000000002,150,13,285,15
185,CSKA Moscow,h,1.82669,0.117066,1.82669,0.117066,6,1,4,0,2.6673,w,2017-05-21 13:00:00,1,0,0,3,1.7096239999999998,139,23,400,24
186,Rubin Kazan,h,0.396474,0.336863,0.396474,0.336863,4,4,0,0,1.3135,d,2016-08-01 20:30:00,0,1,0,1,0.05961099999999997,197,31,195,26
186,Rubin Kazan,a,0.767945,1.5312,0.767945,1.5312,4,6,0,1,0.7195,l,2016-08-06 20:30:00,0,0,1,0,-0.7632549999999999,155,29,246,17
186,Rubin Kazan,h,0.824549,0.436448,0.824549,0.436448,2,7,1,1,1.7129,d,2016-08-13 21:30:00,0,1,0,1,0.388101,265,18,131,19
186,Rubin Kazan,h,1.74836,0.968127,0.981934,0.968127,12,5,1,2,2.0267,l,2016-08-19 20:30:00,0,0,1,0,0.013807000000000014,112,17,225,22
186,Rubin Kazan,a,1.4484,0.332097,1.4484,0.332097,4,4,1,1,2.3185,d,2016-08-27 14:00:00,0,1,0,1,1.1163029999999998,81,22,231,18
186,Rubin Kazan,h,2.52178,0.233805,2.52178,0.233805,4,1,3,1,2.855,w,2016-09-12 20:30:00,1,0,0,3,2.2879750000000003,199,17,247,21
186,Rubin Kazan,a,0.42655,2.77633,0.42655,2.02205,3,16,1,4,0.1041,l,2016-09-19 20:30:00,0,0,1,0,-1.5955000000000001,191,15,184,31
186,Rubin Kazan,h,1.36894,0.732446,1.36894,0.732446,6,7,2,1,1.9069,w,2016-09-26 20:30:00,1,0,0,3,0.636494,177,26,157,23
186,Rubin Kazan,a,0.207567,0.413244,0.207567,0.413244,1,6,0,1,0.9464,l,2016-10-02 20:00:00,0,0,1,0,-0.205677,252,17,145,25
186,Rubin Kazan,h,2.11246,1.40501,2.11246,1.40501,6,10,3,0,1.9215,w,2016-10-15 18:00:00,1,0,0,3,0.7074499999999999,188,19,190,29
186,Rubin Kazan,a,0.556855,1.29023,0.556855,0.536037,6,4,1,3,0.6188,l,2016-10-22 20:30:00,0,0,1,0,0.020818000000000003,192,25,274,33
186,Rubin Kazan,h,0.936674,0.927407,0.936674,0.927407,2,5,2,0,1.3516,w,2016-10-31 20:30:00,1,0,0,3,0.009267000000000025,214,27,239,19
186,Rubin Kazan,a,1.95216,2.79396,1.19789,2.03968,6,6,3,2,0.7166,w,2016-11-05 14:30:00,1,0,0,3,-0.8417900000000003,126,14,230,25
186,Rubin Kazan,h,0.245227,0.32163,0.245227,0.32163,2,5,0,0,1.1095000000000002,d,2016-11-18 20:30:00,0,1,0,1,-0.07640300000000003,316,25,204,35
186,Rubin Kazan,a,1.17545,0.945601,1.17545,0.945601,0,10,0,0,1.5182000000000002,d,2016-11-26 15:00:00,0,1,0,1,0.22984900000000008,249,29,151,32
186,Rubin Kazan,h,0.864974,0.230731,0.864974,0.230731,3,3,1,0,1.9397000000000002,w,2016-11-30 20:00:00,1,0,0,3,0.634243,154,27,202,38
186,Rubin Kazan,a,0.87465,1.353,0.87465,1.353,9,1,1,2,0.9498,l,2016-12-05 20:30:00,0,0,1,0,-0.47834999999999994,252,20,130,30
186,Rubin Kazan,a,0.18488,1.23294,0.18488,0.478663,1,4,1,0,0.3095,w,2017-03-06 16:30:00,1,0,0,3,-0.293783,105,24,217,29
186,Rubin Kazan,h,0.420725,0.470842,0.420725,0.470842,3,3,0,0,1.1938,d,2017-03-11 13:30:00,0,1,0,1,-0.05011699999999997,101,19,323,23
186,Rubin Kazan,a,1.36965,0.765137,1.36965,0.765137,1,4,0,1,1.8909000000000002,l,2017-03-18 11:00:00,0,0,1,0,0.6045130000000001,125,24,220,29
186,Rubin Kazan,h,0.588563,0.913294,0.588563,0.913294,5,7,0,2,0.9851000000000001,l,2017-04-02 12:00:00,0,0,1,0,-0.3247310000000001,274,18,260,32
