team_id,team_name,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
183,Spartak Moscow,a,1.58082,1.90496,1.58082,1.90496,8,6,2,2,1.1088,d,2017-07-18 17:30:00,0,1,0,1,-0.3241400000000001,307,21,278,23
183,Spartak Moscow,a,1.45904,0.674356,1.45904,0.674356,16,4,0,0,1.9827,d,2017-07-23 13:00:00,0,1,0,1,0.7846839999999999,161,22,225,20
183,Spartak Moscow,h,2.34331,0.998596,1.58904,0.998596,11,5,2,0,2.3226000000000004,w,2017-07-31 17:30:00,1,0,0,3,0.590444,279,24,173,21
183,Spartak Moscow,a,1.4037,1.88397,0.64942,1.88397,4,6,1,5,0.9807999999999999,l,2017-08-06 18:00:00,0,0,1,0,-1.23455,178,23,223,17
183,Spartak Moscow,h,2.19247,0.230477,2.19247,0.230477,5,2,2,0,2.7112,w,2017-08-09 17:30:00,1,0,0,3,1.961993,229,17,314,28
183,Spartak Moscow,a,0.53619,1.33478,0.53619,1.33478,3,4,1,2,0.5513,l,2017-08-12 15:30:00,0,0,1,0,-0.79859,153,24,232,27
183,Spartak Moscow,h,1.26535,1.77424,1.26535,1.77424,6,17,3,4,0.954,l,2017-08-19 15:30:00,0,0,1,0,-0.5088900000000001,207,27,173,21
183,Spartak Moscow,a,1.97545,0.110547,1.97545,0.110547,13,2,0,0,2.7048,d,2017-08-27 09:00:00,0,1,0,1,1.864903,134,25,274,15
183,Spartak Moscow,h,1.03379,0.403312,1.03379,0.403312,2,4,1,0,1.9461,w,2017-09-09 17:00:00,1,0,0,3,0.630478,191,14,231,28
183,Spartak Moscow,a,0.968586,0.903318,0.968586,0.903318,5,8,2,2,1.3763,d,2017-09-17 11:00:00,0,1,0,1,0.06526799999999999,119,14,240,21
183,Spartak Moscow,h,1.7553,0.764125,1.00102,0.764125,3,2,2,2,2.1899999999999995,d,2017-09-23 17:00:00,0,1,0,1,0.23689499999999997,157,20,266,29
183,Spartak Moscow,h,1.66206,0.376897,1.66206,0.376897,8,0,2,0,2.3599,w,2017-09-30 17:00:00,1,0,0,3,1.285163,236,32,250,12
183,Spartak Moscow,a,1.4541,1.1473,1.4541,0.393022,10,11,2,1,1.6004,w,2017-10-13 17:30:00,1,0,0,3,1.061078,166,37,214,30
183,Spartak Moscow,h,1.61081,0.562139,1.61081,0.562139,8,5,0,0,2.2138,d,2017-10-21 17:00:00,0,1,0,1,1.0486710000000001,115,21,265,13
183,Spartak Moscow,a,0.833672,0.764957,0.833672,0.764957,7,3,2,2,1.3301999999999998,d,2017-10-28 17:00:00,0,1,0,1,0.06871499999999997,144,19,267,19
183,Spartak Moscow,h,1.43737,0.234339,1.43737,0.234339,4,1,3,1,2.5039999999999996,w,2017-11-05 16:00:00,1,0,0,3,1.203031,173,17,304,25
183,Spartak Moscow,a,2.2857,0.93844,2.2857,0.93844,9,12,4,1,2.3363,w,2017-11-18 13:30:00,1,0,0,3,1.34726,216,14,173,33
183,Spartak Moscow,h,1.12452,0.607375,1.12452,0.607375,6,8,3,1,1.8706,w,2017-11-27 16:30:00,1,0,0,3,0.517145,241,25,206,17
183,Spartak Moscow,a,1.74281,1.29236,1.74281,1.29236,9,4,1,0,1.7147999999999999,w,2017-12-01 16:30:00,1,0,0,3,0.45045,167,22,210,19
183,Spartak Moscow,h,2.65879,0.420024,2.65879,0.420024,6,7,3,0,2.7404,w,2017-12-10 13:30:00,1,0,0,3,2.238766,316,16,153,20
183,Spartak Moscow,a,0.627805,0.513635,0.627805,0.513635,6,6,0,0,1.4167,d,2018-03-04 13:30:00,0,1,0,1,0.11417,199,25,229,27
183,Spartak Moscow,h,3.15449,0.0844931,2.40022,0.0844931,19,1,1,0,2.9467,w,2018-03-11 16:00:00,1,0,0,3,2.3157269,99,24,282,11
183,Spartak Moscow,a,1.58693,0.822052,1.58693,0.822052,6,6,2,1,2.0514,w,2018-03-17 16:00:00,1,0,0,3,0.764878,253,30,182,26
183,Spartak Moscow,h,1.7662,1.0495,1.7662,0.295221,9,11,2,1,1.9355,w,2018-03-31 00:00:00,1,0,0,3,1.470979,218,16,281,18
183,Spartak Moscow,a,2.6645,0.828105,1.91022,0.828105,11,1,4,1,2.6635,w,2018-04-08 16:00:00,1,0,0,3,1.082115,206,29,279,22
183,Spartak Moscow,a,1.24309,1.90358,1.24309,1.90358,15,7,1,2,0.8709,l,2018-04-15 11:00:00,0,0,1,0,-0.66049,101,18,247,32
183,Spartak Moscow,h,1.82548,0.787823,1.82548,0.787823,13,1,1,3,2.1739,l,2018-04-23 16:30:00,0,0,1,0,1.0376569999999998,108,32,261,23
183,Spartak Moscow,a,1.75539,0.436243,1.75539,0.436243,13,2,2,0,2.4585000000000004,w,2018-04-29 11:00:00,1,0,0,3,1.319147,239,24,268,17
183,Spartak Moscow,h,2.27791,0.430483,2.27791,0.430483,14,3,2,0,2.6325999999999996,w,2018-05-05 17:00:00,1,0,0,3,1.847427,221,29,263,22
183,Spartak Moscow,h,0.882084,1.98094,0.882084,1.22667,14,2,0,1,0.5742,l,2018-05-13 12:00:00,0,0,1,0,-0.34458599999999995,162,22,214,18
184,FC Ufa,a,0.722418,0.893547,0.722418,0.893547,5,5,1,0,1.1742,w,2017-07-15 15:30:00,1,0,0,3,-0.17112899999999998,187,17,152,21
184,FC Ufa,h,0.674356,1.45904,0.674356,1.45904,4,16,0,0,0.7424999999999999,d,2017-07-23 13:00:00,0,1,0,1,-0.7846839999999999,225,20,161,22
184,FC Ufa,a,1.64066,1.22864,1.64066,1.22864,2,10,1,1,1.7229999999999999,d,2017-07-29 13:00:00,0,1,0,1,0.41202000000000005,207,27,138,18
184,FC Ufa,h,0.499663,0.916858,0.499663,0.916858,2,1,3,2,0.8792,w,2017-08-05 13:00:00,1,0,0,3,-0.4171949999999999,179,23,317,22
