team_id,team_name,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
160,Lille,h,1.88164,0.447458,1.88164,0.447458,17,5,3,1,2.464,w,2018-08-11 21:00:00,1,0,0,3,1.4341819999999998,182,16,281,26
160,Lille,a,0.580405,1.62023,0.580405,0.860131,5,3,0,0,0.4964,d,2018-08-18 21:00:00,0,1,0,1,-0.27972600000000003,203,22,210,18
160,Lille,h,1.70571,0.563755,1.70571,0.563755,6,4,3,0,2.3192,w,2018-08-26 16:00:00,1,0,0,3,1.141955,278,16,246,20
160,Lille,a,1.51191,0.762905,0.652603,0.762905,4,2,0,1,2.0459,l,2018-09-01 18:00:00,0,0,1,0,-0.11030200000000001,145,18,314,15
160,Lille,a,2.81999,1.44867,1.2998,0.688578,7,4,3,2,2.3614,w,2018-09-15 18:00:00,1,0,0,3,0.611222,229,25,249,17
160,Lille,h,0.703161,1.2322,0.703161,1.2322,6,6,2,1,0.8474999999999999,w,2018-09-22 15:00:00,1,0,0,3,-0.5290389999999999,264,29,160,30
160,Lille,a,2.01084,0.891123,2.01084,0.891123,3,2,0,1,2.2859999999999996,l,2018-09-26 17:00:00,0,0,1,0,1.119717,130,37,273,26
160,Lille,h,2.94559,0.424331,1.4254,0.424331,6,3,3,0,2.8985,w,2018-09-30 19:00:00,1,0,0,3,1.001069,264,17,211,24
160,Lille,h,0.792513,1.33367,0.792513,0.573572,3,4,3,1,0.7743,w,2018-10-06 15:00:00,1,0,0,3,0.21894100000000005,303,13,201,22
160,Lille,a,1.94079,1.51825,1.18082,0.75815,3,4,2,1,1.7153,w,2018-10-20 18:00:00,1,0,0,3,0.42267,318,27,206,28
160,Lille,h,0.613536,0.248162,0.613536,0.248162,4,3,1,0,1.6574,w,2018-10-27 18:00:00,1,0,0,3,0.365374,203,27,245,25
160,Lille,a,0.926791,2.33789,0.166696,2.33789,0,9,1,2,0.38980000000000004,l,2018-11-02 19:45:00,0,0,1,0,-2.171194,389,27,189,45
160,Lille,h,1.30563,0.137134,1.30563,0.137134,8,0,0,0,2.3638999999999997,d,2018-11-09 19:45:00,0,1,0,1,1.168496,149,37,398,18
160,Lille,a,0.297641,0.888644,0.297641,0.888644,6,3,0,2,0.7132999999999999,l,2018-11-25 16:00:00,0,0,1,0,-0.591003,292,36,226,18
160,Lille,h,0.998116,2.54317,0.998116,1.78314,2,13,2,2,0.4154,d,2018-12-01 16:00:00,0,1,0,1,-0.7850239999999999,382,18,102,25
160,Lille,a,2.01852,0.82747,2.01852,0.82747,4,9,1,0,2.362,w,2018-12-04 20:00:00,1,0,0,3,1.1910500000000002,233,26,189,37
160,Lille,h,1.68774,1.18633,0.927643,1.18633,4,2,1,1,1.8343000000000003,d,2018-12-09 16:00:00,0,1,0,1,-0.2586870000000001,126,24,306,35
160,Lille,a,0.799215,1.21197,0.799215,1.21197,1,6,3,2,0.9777,w,2018-12-16 14:00:00,1,0,0,3,-0.412755,247,12,132,36
160,Lille,h,1.21833,1.66998,1.21833,0.149786,4,4,1,2,0.9222999999999999,l,2018-12-22 19:00:00,0,0,1,0,1.068544,168,15,229,31
160,Lille,a,3.05098,1.25049,3.05098,1.25049,5,3,3,1,2.614,w,2019-01-11 18:00:00,1,0,0,3,1.80049,277,31,214,19
160,Lille,h,2.42512,0.372963,1.66503,0.372963,8,1,2,1,2.7758,w,2019-01-18 19:45:00,1,0,0,3,1.292067,188,29,293,24
160,Lille,a,2.01792,0.607173,1.25802,0.607173,4,4,2,1,2.4863,w,2019-01-25 19:45:00,1,0,0,3,0.650847,230,12,299,33
160,Lille,h,2.38345,0.504972,2.38345,0.504972,2,2,4,0,2.6661,w,2019-02-01 19:45:00,1,0,0,3,1.8784779999999999,469,29,302,16
160,Lille,a,1.33904,0.590045,0.578944,0.590045,6,2,2,0,2.0951,w,2019-02-10 16:00:00,1,0,0,3,-0.011101000000000028,214,20,287,33
160,Lille,h,1.04707,0.654043,1.04707,0.654043,4,4,0,0,1.7144,d,2019-02-17 14:00:00,0,1,0,1,0.3930269999999999,206,20,361,9
160,Lille,a,1.16066,0.390051,1.16066,0.390051,5,3,1,1,2.0585999999999998,d,2019-02-22 19:45:00,0,1,0,1,0.7706090000000001,297,16,263,20
160,Lille,h,0.755393,0.279519,0.755393,0.279519,5,4,1,0,1.7767,w,2019-03-03 14:00:00,1,0,0,3,0.47587399999999996,156,22,238,25
160,Lille,a,1.56667,0.309982,1.56667,0.309982,2,5,1,0,2.3823,w,2019-03-10 14:00:00,1,0,0,3,1.256688,198,30,156,34
160,Lille,h,1.82457,2.02122,1.82457,2.02122,4,6,0,1,1.2276,l,2019-03-15 19:45:00,0,0,1,0,-0.19665,107,16,306,26
160,Lille,a,2.62697,1.8751,1.86687,0.354907,7,3,3,2,1.9623,w,2019-03-31 15:00:00,1,0,0,3,1.5119630000000002,196,24,215,22
160,Lille,a,0.922252,1.25379,0.922252,1.25379,1,5,1,1,1.0358,d,2019-04-07 14:00:00,0,1,0,1,-0.331538,232,19,342,20
160,Lille,h,1.98648,1.27918,1.98648,1.27918,7,8,5,1,1.9125,w,2019-04-14 20:00:00,1,0,0,3,0.7073,344,19,265,20
160,Lille,a,1.07885,0.509305,1.07885,0.509305,7,5,0,0,1.8561,d,2019-04-21 14:00:00,0,1,0,1,0.5695450000000001,167,36,224,26
160,Lille,h,2.44144,0.915687,2.44144,0.915687,9,1,5,0,2.4865000000000004,w,2019-04-28 14:00:00,1,0,0,3,1.525753,241,17,355,23
160,Lille,a,1.90984,1.67052,1.90984,1.67052,5,6,2,2,1.5666,d,2019-05-05 20:00:00,0,1,0,1,0.23931999999999998,369,18,194,26
160,Lille,h,0.978483,0.560038,0.978483,0.560038,5,4,1,0,1.7222,w,2019-05-12 16:00:00,1,0,0,3,0.41844499999999996,320,14,247,32
160,Lille,h,2.70697,1.4112,1.94688,1.4112,10,6,5,0,2.2565999999999997,w,2019-05-18 19:00:00,1,0,0,3,0.5356799999999999,248,20,252,28
160,Lille,a,1.02643,2.09891,1.02643,1.33882,7,4,1,3,0.577,l,2019-05-24 19:05:00,0,0,1,0,-0.31238999999999995,209,18,283,23
161,Paris Saint Germain,h,3.34692,0.189346,3.34692,0.189346,8,0,3,0,2.9781,w,2018-08-12 22:00:00,1,0,0,3,3.157574,282,27,500,11
161,Paris Saint Germain,a,2.62399,1.3524,1.8639,1.3524,12,8,3,1,2.2604,w,2018-08-18 18:00:00,1,0,0,3,0.5114999999999998,149,40,369,24
161,Paris Saint Germain,h,2.03223,1.5059,2.03223,0.745803,11,6,3,1,1.7698999999999998,w,2018-08-25 18:00:00,1,0,0,3,1.2864270000000002,281,34,310,12
161,Paris Saint Germain,a,2.55182,1.1751,2.55182,0.415074,6,4,4,2,2.4107,w,2018-09-01 15:00:00,1,0,0,3,2.136746,144,27,326,32
161,Paris Saint Germain,h,2.6433,0.8923,1.8832,0.8923,17,2,4,0,2.5635999999999997,w,2018-09-14 18:45:00,1,0,0,3,0.9909,213,23,391,21
161,Paris Saint Germain,a,1.57303,1.29214,1.57303,1.29214,8,4,3,1,1.6123999999999998,w,2018-09-23 13:00:00,1,0,0,3,0.28088999999999986,205,21,291,21
161,Paris Saint Germain,h,3.65268,0.326745,2.89259,0.326745,12,6,4,1,2.9604,w,2018-09-26 19:00:00,1,0,0,3,2.5658450000000004,165,30,432,19
161,Paris Saint Germain,a,3.19562,0.34909,3.19562,0.34909,9,3,3,0,2.8693999999999997,w,2018-09-29 15:15:00,1,0,0,3,2.84653,223,29,387,23
161,Paris Saint Germain,h,4.4359,1.63396,3.67581,1.63396,11,6,5,0,2.7751,w,2018-10-07 19:00:00,1,0,0,3,2.0418499999999997,257,31,280,29
161,Paris Saint Germain,h,2.50391,0.573532,2.50391,0.573532,11,1,5,0,2.6763999999999997,w,2018-10-20 15:00:00,1,0,0,3,1.9303779999999997,225,22,349,22
161,Paris Saint Germain,a,1.47049,0.480784,1.47049,0.480784,9,3,2,0,2.2887000000000004,w,2018-10-28 19:00:00,1,0,0,3,0.9897060000000001,226,33,323,19
161,Paris Saint Germain,h,2.33789,0.926791,2.33789,0.166696,9,0,2,1,2.4301,w,2018-11-02 19:45:00,1,0,0,3,2.171194,189,45,389,27
161,Paris Saint Germain,a,3.96363,1.15132,3.20367,1.15132,14,3,4,0,2.8527,w,2018-11-11 20:00:00,1,0,0,3,2.0523499999999997,166,30,367,27
161,Paris Saint Germain,h,1.71842,0.557678,1.71842,0.557678,10,5,1,0,2.3273,w,2018-11-24 16:00:00,1,0,0,3,1.160742,135,17,345,9
161,Paris Saint Germain,a,1.54367,0.645329,1.54367,0.645329,14,9,2,2,2.1305,d,2018-12-02 20:00:00,0,1,0,1,0.8983410000000001,207,31,415,33
161,Paris Saint Germain,a,2.3422,0.98684,1.58211,0.226745,12,2,1,1,2.3794,d,2018-12-05 20:00:00,0,1,0,1,1.355365,161,28,312,15
161,Paris Saint Germain,h,2.39798,0.468203,2.39798,0.468203,18,5,1,0,2.7067,w,2018-12-22 19:00:00,1,0,0,3,1.929777,187,23,354,23
161,Paris Saint Germain,a,2.45409,0.280069,1.694,0.280069,11,0,3,0,2.8033,w,2019-01-12 16:00:00,1,0,0,3,1.4139309999999998,128,35,334,15
161,Paris Saint Germain,h,5.85948,0.0286998,5.85948,0.0286998,26,2,9,0,2.9994000000000005,w,2019-01-19 16:00:00,1,0,0,3,5.8307801999999995,179,35,249,8
161,Paris Saint Germain,h,2.8581,0.997637,2.8581,0.997637,14,5,4,1,2.5342,w,2019-01-27 20:00:00,1,0,0,3,1.8604629999999998,257,24,413,20
161,Paris Saint Germain,a,1.61516,3.40975,1.61516,2.64966,9,4,1,2,0.4206,l,2019-02-03 20:00:00,0,0,1,0,-1.0345,277,22,358,23
161,Paris Saint Germain,h,2.4199,0.862585,1.65981,0.862585,12,3,1,0,2.4954,w,2019-02-09 16:00:00,1,0,0,3,0.797225,157,20,330,28
161,Paris Saint Germain,a,1.25551,0.565414,1.25551,0.565414,12,5,1,0,1.9716000000000002,w,2019-02-17 20:00:00,1,0,0,3,0.6900959999999999,234,32,369,19
161,Paris Saint Germain,h,3.81116,1.01559,3.81116,1.01559,21,4,5,1,2.7816,w,2019-02-20 20:00:00,1,0,0,3,2.79557,219,26,444,22
161,Paris Saint Germain,h,3.96354,0.655467,3.96354,0.655467,20,1,3,0,2.9141999999999997,w,2019-02-23 16:00:00,1,0,0,3,3.3080730000000003,140,30,458,23
161,Paris Saint Germain,a,4.04015,0.706972,3.28005,0.706972,8,0,2,1,2.9508,w,2019-03-02 16:00:00,1,0,0,3,2.573078,109,32,337,21
161,Paris Saint Germain,a,2.75884,0.337468,2.75884,0.337468,12,1,4,0,2.8816,w,2019-03-12 18:00:00,1,0,0,3,2.4213720000000003,253,18,492,29
161,Paris Saint Germain,h,1.23552,0.189011,0.475427,0.189011,4,0,3,1,2.4787,w,2019-03-17 20:00:00,1,0,0,3,0.286416,250,28,403,24
161,Paris Saint Germain,a,1.21757,1.1462,1.21757,1.1462,8,5,1,0,1.3898,w,2019-03-31 19:00:00,1,0,0,3,0.07136999999999993,160,38,348,24
161,Paris Saint Germain,h,2.68148,0.620221,2.68148,0.620221,16,3,2,2,2.6434,d,2019-04-07 20:00:00,0,1,0,1,2.061259,143,20,346,11
161,Paris Saint Germain,a,1.27918,1.98648,1.27918,1.98648,8,7,1,5,0.8415,l,2019-04-14 20:00:00,0,0,1,0,-0.7073,265,20,344,19
161,Paris Saint Germain,a,0.60586,1.98839,0.60586,1.98839,5,4,2,3,0.3997,l,2019-04-17 18:00:00,0,0,1,0,-1.38253,141,25,411,26
161,Paris Saint Germain,h,2.54628,0.927023,2.54628,0.927023,16,2,3,1,2.4936,w,2019-04-21 20:00:00,1,0,0,3,1.6192569999999997,165,27,396,41
161,Paris Saint Germain,a,1.61712,2.01173,1.61712,2.01173,15,7,2,3,1.0785,l,2019-04-30 18:00:00,0,0,1,0,-0.3946100000000001,154,17,399,36
161,Paris Saint Germain,h,2.56298,1.07144,1.04279,1.07144,15,3,1,1,2.5082,d,2019-05-04 16:00:00,0,1,0,1,-0.028649999999999842,287,36,333,16
161,Paris Saint Germain,a,1.21061,2.02633,1.21061,1.12204,8,4,2,1,0.6966000000000001,w,2019-05-11 16:00:00,1,0,0,3,0.08857000000000004,214,26,419,34
161,Paris Saint Germain,h,3.6021,0.584704,3.6021,0.584704,18,3,4,0,2.9141,w,2019-05-18 19:00:00,1,0,0,3,3.017396,183,24,481,17
161,Paris Saint Germain,a,1.41575,0.863766,1.41575,0.863766,10,2,1,3,1.8543000000000003,l,2019-05-24 19:05:00,0,0,1,0,0.551984,212,13,332,16
163,Rennes,a,0.447458,1.88164,0.447458,1.88164,5,17,1,3,0.35319999999999996,l,2018-08-11 21:00:00,0,0,1,0,-1.4341819999999998,281,26,182,16
163,Rennes,h,0.390542,0.349744,0.390542,0.349744,2,4,1,0,1.287,w,2018-08-18 21:00:00,1,0,0,3,0.040798,205,19,311,10
163,Rennes,a,1.67594,1.03242,0.915844,1.03242,2,1,2,2,2.0221999999999998,d,2018-08-26 22:00:00,0,1,0,1,-0.1165759999999999,326,23,144,19
163,Rennes,h,2.64705,0.448128,2.64705,0.448128,4,3,2,0,2.7618,w,2018-09-02 15:00:00,1,0,0,3,2.198922,260,21,210,22
163,Rennes,a,1.04178,1.43287,0.281686,1.43287,3,4,1,2,1.0518,l,2018-09-14 17:00:00,0,0,1,0,-1.1511840000000002,290,33,198,22
163,Rennes,h,1.29214,1.57303,1.29214,1.57303,4,8,1,3,1.0973000000000002,l,2018-09-23 13:00:00,0,0,1,0,-0.28088999999999986,291,21,205,21
163,Rennes,a,1.83024,0.730869,1.83024,0.730869,3,2,1,2,2.2284,l,2018-09-26 17:00:00,0,0,1,0,1.099371,187,21,189,21
163,Rennes,h,2.45218,0.278664,1.69208,0.278664,5,0,1,1,2.8182,d,2018-09-30 13:00:00,0,1,0,1,1.413416,167,26,291,19
163,Rennes,a,1.01659,0.390296,1.01659,0.390296,3,6,2,1,1.9903000000000002,w,2018-10-07 15:00:00,1,0,0,3,0.6262940000000001,239,23,280,22
163,Rennes,a,2.01595,1.76728,1.25586,1.00719,1,4,1,1,1.5684999999999998,d,2018-10-21 15:00:00,0,1,0,1,0.24866999999999995,310,28,272,26
