team_id,team_name,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
160,Lille,h,0.914879,1.33457,0.914879,1.33457,2,3,0,1,0.9286000000000001,l,2015-08-07 22:30:00,0,0,1,0,-0.41969100000000004,280,38,238,20
160,Lille,a,1.12948,1.26252,1.12948,1.26252,5,2,0,0,1.2149,d,2015-08-14 22:30:00,0,1,0,1,-0.13304000000000005,342,25,125,24
160,Lille,h,1.76204,0.695256,1.76204,0.695256,7,5,0,0,2.2765,d,2015-08-23 16:00:00,0,1,0,1,1.0667840000000002,163,29,217,34
160,Lille,h,0.756427,0.397943,0.756427,0.397943,0,4,1,0,1.6738,w,2015-08-29 22:00:00,1,0,0,3,0.35848399999999997,248,20,239,27
160,Lille,a,0.472192,0.850666,0.472192,0.850666,3,7,0,0,0.9178999999999999,d,2015-09-12 19:00:00,0,1,0,1,-0.37847400000000003,271,32,119,38
160,Lille,a,1.03901,2.13208,1.03901,1.37198,4,6,1,1,0.4539,d,2015-09-18 22:30:00,0,1,0,1,-0.33297,177,37,169,29
160,Lille,a,0.888466,1.94384,0.888466,1.17118,4,1,0,1,0.5119,l,2015-09-25 22:30:00,0,0,1,0,-0.28271400000000013,152,23,307,30
160,Lille,h,1.158,1.58846,1.158,1.58846,12,4,0,1,0.9324999999999999,l,2015-09-29 20:30:00,0,0,1,0,-0.43046000000000006,123,31,264,19
160,Lille,h,1.81242,1.10281,1.05232,0.342718,4,1,2,0,1.9252999999999998,w,2015-10-02 22:30:00,1,0,0,3,0.7096019999999998,206,39,202,20
160,Lille,a,0.690247,0.386919,0.690247,0.386919,5,3,1,1,1.6344,d,2015-10-17 22:00:00,0,1,0,1,0.30332800000000004,114,31,298,15
160,Lille,h,0.975881,1.30852,0.975881,1.30852,3,6,1,2,1.0534,l,2015-10-25 20:00:00,0,0,1,0,-0.3326389999999999,173,32,185,32
160,Lille,a,0.376406,0.924375,0.376406,0.924375,3,2,0,0,0.6441,d,2015-11-01 17:00:00,0,1,0,1,-0.5479689999999999,295,42,141,34
160,Lille,h,1.47952,0.623895,1.47952,0.623895,3,1,1,1,2.1601,d,2015-11-07 23:00:00,0,1,0,1,0.855625,145,27,304,15
160,Lille,a,1.36525,1.0881,1.36525,1.0881,8,7,1,1,1.5551,d,2015-11-21 23:00:00,0,1,0,1,0.27715,257,35,202,25
160,Lille,a,0.397994,1.41771,0.397994,1.41771,4,5,0,2,0.4448,l,2015-11-28 23:00:00,0,0,1,0,-1.019716,273,24,276,30
160,Lille,h,0.408642,0.367291,0.408642,0.367291,7,1,1,0,1.2995,w,2015-12-03 00:00:00,1,0,0,3,0.04135100000000003,164,33,144,32
160,Lille,a,1.39295,1.12223,1.39295,0.362136,4,7,2,1,1.564,w,2015-12-05 23:00:00,1,0,0,3,1.030814,155,16,181,23
160,Lille,h,2.15989,0.418619,2.15989,0.418619,3,4,3,0,2.6583,w,2015-12-12 23:00:00,1,0,0,3,1.7412709999999998,302,31,272,13
