team_id,team_name,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
138,Sevilla,a,2.40044,0.145879,2.40044,0.145879,6,0,2,0,2.9074,w,2019-08-18 18:00:00,1,0,0,3,2.2545610000000003,256,23,327,29
138,Sevilla,a,1.39211,0.428332,1.39211,0.428332,3,6,1,0,2.271,w,2019-08-23 19:00:00,1,0,0,3,0.963778,181,24,238,21
138,Sevilla,h,1.50787,0.454026,1.50787,0.454026,10,2,1,1,2.2085999999999997,d,2019-08-30 19:00:00,0,1,0,1,1.053844,190,33,283,19
138,Sevilla,a,1.091,0.773661,1.091,0.773661,13,1,1,0,1.5700999999999998,w,2019-09-15 12:00:00,1,0,0,3,0.3173389999999999,176,20,335,30
138,Sevilla,h,0.394624,1.23916,0.394624,1.23916,1,9,0,1,0.5596000000000001,l,2019-09-22 19:00:00,0,0,1,0,-0.8445360000000001,232,26,303,29
138,Sevilla,a,1.3532,1.69937,1.3532,0.956094,5,6,2,3,1.0274,l,2019-09-26 17:00:00,0,0,1,0,0.39710599999999996,205,23,322,33
138,Sevilla,h,1.60195,0.774246,1.60195,0.774246,17,4,3,2,2.018,w,2019-09-29 19:00:00,1,0,0,3,0.827704,277,17,268,18
138,Sevilla,a,3.03653,2.40324,3.03653,2.40324,8,5,0,4,1.7977,l,2019-10-06 20:00:00,0,0,1,0,0.6332900000000001,343,30,242,23
138,Sevilla,h,2.58436,0.459674,2.58436,0.459674,8,2,1,0,2.7327,w,2019-10-20 20:00:00,1,0,0,3,2.124686,155,32,239,18
138,Sevilla,h,2.14059,0.62652,2.14059,0.62652,4,4,2,0,2.5833,w,2019-10-27 17:30:00,1,0,0,3,1.51407,108,28,284,37
138,Sevilla,a,0.46703,1.0283,0.46703,1.0283,4,4,1,1,0.7865,d,2019-10-30 18:00:00,0,1,0,1,-0.5612699999999999,250,30,275,13
138,Sevilla,h,0.888419,2.45211,0.888419,1.69342,3,9,1,1,0.3029,d,2019-11-02 17:30:00,0,1,0,1,-0.805001,209,33,314,32
138,Sevilla,a,0.993088,1.56474,0.993088,1.56474,2,5,2,1,0.8618,w,2019-11-10 20:00:00,1,0,0,3,-0.571652,255,26,205,20
138,Sevilla,a,1.11673,0.363545,0.373453,0.363545,7,4,1,0,2.2056000000000004,w,2019-11-24 20:00:00,1,0,0,3,0.009907999999999972,197,25,264,34
138,Sevilla,h,2.44081,1.05322,2.44081,1.05322,3,5,1,0,2.3648000000000002,w,2019-12-01 11:00:00,1,0,0,3,1.3875899999999999,183,21,361,18
138,Sevilla,a,1.46737,0.661362,1.46737,0.661362,5,2,1,1,2.0426,d,2019-12-08 20:00:00,0,1,0,1,0.8060080000000001,154,18,288,34
138,Sevilla,h,1.73952,1.62777,1.73952,1.62777,12,4,1,2,1.4414999999999998,l,2019-12-15 17:30:00,0,0,1,0,0.11175000000000002,138,25,338,11
138,Sevilla,a,1.80841,0.788281,1.06514,0.788281,7,5,2,0,2.2218999999999998,w,2019-12-21 12:00:00,1,0,0,3,0.27685899999999997,139,24,296,41
138,Sevilla,h,1.07523,0.237728,1.07523,0.237728,5,1,1,1,2.2106999999999997,d,2020-01-03 20:00:00,0,1,0,1,0.837502,174,19,323,30
138,Sevilla,a,0.373928,1.37156,0.373928,1.37156,3,7,1,2,0.4945,l,2020-01-18 15:00:00,0,0,1,0,-0.9976319999999999,288,19,319,35
138,Sevilla,h,0.807577,0.475664,0.807577,0.475664,7,1,2,0,1.6303,w,2020-01-25 20:00:00,1,0,0,3,0.331913,189,22,298,40
138,Sevilla,h,1.64919,0.984092,0.90604,0.984092,8,1,1,1,1.9048,d,2020-02-02 17:30:00,0,1,0,1,-0.07805200000000001,94,28,387,20
138,Sevilla,a,1.13918,1.38338,1.13918,1.38338,5,9,1,2,1.1665,l,2020-02-09 17:30:00,0,0,1,0,-0.24419999999999997,220,28,307,33
138,Sevilla,h,1.65914,0.622409,1.65914,0.622409,12,2,2,2,2.1931,d,2020-02-16 11:00:00,0,1,0,1,1.036731,97,31,287,22
138,Sevilla,a,2.82001,0.460518,2.82001,0.460518,7,4,3,0,2.8891,w,2020-02-23 17:30:00,1,0,0,3,2.359492,132,27,164,27
138,Sevilla,h,1.64954,1.80118,1.64954,1.0579,8,3,3,2,1.2242000000000002,w,2020-03-01 11:00:00,1,0,0,3,0.5916399999999999,99,17,271,31
138,Sevilla,a,1.61538,2.04826,0.872107,1.30498,4,4,2,2,1.0544,d,2020-03-07 15:00:00,0,1,0,1,-0.43287300000000006,190,24,278,31
