team_id,team_name,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
137,Malaga,h,0.834224,0.829951,0.834224,0.829951,4,4,1,1,1.2471,d,2016-08-19 22:45:00,0,1,0,1,0.004272999999999971,150,29,177,45
137,Malaga,a,0.43567,0.449707,0.43567,0.449707,3,5,2,2,1.2348,d,2016-08-27 00:00:00,0,1,0,1,-0.014037000000000022,203,25,168,27
137,Malaga,h,1.05974,2.47884,1.05974,1.73556,4,5,0,2,0.43460000000000004,l,2016-09-10 20:15:00,0,0,1,0,-0.6758200000000001,229,28,189,27
137,Malaga,a,0.645227,0.869251,0.645227,0.125973,5,8,0,1,0.9869000000000001,l,2016-09-17 22:45:00,0,0,1,0,0.519254,383,38,129,20
137,Malaga,h,0.474926,1.77918,0.474926,1.77918,7,2,2,1,0.30269999999999997,w,2016-09-20 22:00:00,1,0,0,3,-1.304254,183,24,186,28
137,Malaga,a,0.786565,0.741813,0.786565,0.741813,2,2,0,1,1.33,l,2016-09-23 22:45:00,0,0,1,0,0.044752000000000014,173,25,155,35
137,Malaga,h,1.38797,0.599527,1.38797,0.599527,7,1,2,1,2.0463,w,2016-10-02 20:30:00,1,0,0,3,0.7884429999999999,143,32,227,28
137,Malaga,a,0.419972,1.34202,0.419972,1.34202,4,6,1,1,0.49870000000000003,d,2016-10-16 14:00:00,0,1,0,1,-0.922048,211,33,227,39
137,Malaga,h,3.12089,1.18794,2.37761,1.18794,7,4,4,0,2.539,w,2016-10-23 20:30:00,1,0,0,3,1.1896699999999998,219,27,216,28
137,Malaga,a,0.244565,1.96583,0.244565,1.96583,1,6,2,4,0.2269,l,2016-10-29 20:30:00,0,0,1,0,-1.721265,253,26,232,23
137,Malaga,h,1.92978,1.27243,1.92978,1.27243,5,7,3,2,1.8311,w,2016-11-04 23:45:00,1,0,0,3,0.6573500000000001,98,17,184,27
137,Malaga,a,0.55807,1.44819,0.55807,1.44819,0,11,0,0,0.6898,d,2016-11-19 19:15:00,0,1,0,1,-0.8901200000000001,272,19,59,26
137,Malaga,h,1.28044,2.70531,0.537159,1.96203,2,5,4,3,0.47430000000000005,w,2016-11-26 16:00:00,1,0,0,3,-1.424871,296,22,144,24
137,Malaga,a,0.849918,0.524646,0.849918,0.524646,5,4,2,2,1.6209000000000002,d,2016-12-04 23:45:00,0,1,0,1,0.325272,165,21,221,30
137,Malaga,h,2.80255,0.963052,2.80255,0.963052,4,4,1,1,2.5867999999999998,d,2016-12-09 23:45:00,0,1,0,1,1.839498,237,23,217,26
137,Malaga,a,0.618725,2.71147,0.618725,2.71147,5,11,1,4,0.1005,l,2016-12-17 23:45:00,0,0,1,0,-2.092745,363,39,162,20
137,Malaga,a,0.713817,1.81695,0.713817,1.81695,5,2,1,3,0.47550000000000003,l,2017-01-08 21:30:00,0,0,1,0,-1.1031330000000001,261,34,222,18
137,Malaga,h,0.67373,0.927504,0.67373,0.927504,5,5,0,2,1.0659,l,2017-01-16 23:45:00,0,0,1,0,-0.25377399999999994,289,30,150,23
137,Malaga,a,0.399232,1.98978,0.399232,1.98978,2,4,1,2,0.27490000000000003,l,2017-01-21 18:15:00,0,0,1,0,-1.590548,352,31,219,19
