team_id,team_name,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
117,Bayern Munich,h,3.22904,0.154234,3.22904,0.154234,6,3,5,0,2.9417,w,2015-08-14 22:30:00,1,0,0,3,3.0748059999999997,116,28,453,21
117,Bayern Munich,a,2.53588,1.29953,2.53588,0.541751,13,2,2,1,2.237,w,2015-08-22 17:30:00,1,0,0,3,1.994129,93,22,379,27
117,Bayern Munich,h,3.52476,0.420202,2.0092,0.420202,10,3,3,0,2.9305999999999996,w,2015-08-29 20:30:00,1,0,0,3,1.588998,132,22,372,42
117,Bayern Munich,h,3.85642,0.15319,3.09864,0.15319,15,1,2,1,2.9845,w,2015-09-12 17:30:00,1,0,0,3,2.94545,82,27,396,12
117,Bayern Munich,a,1.71752,0.204756,1.71752,0.204756,12,4,3,0,2.6632,w,2015-09-19 17:30:00,1,0,0,3,1.512764,79,18,451,9
117,Bayern Munich,h,3.68676,0.160394,3.68676,0.160394,11,1,5,1,2.9662,w,2015-09-22 22:00:00,1,0,0,3,3.526366,289,22,513,11
117,Bayern Munich,a,2.77408,0.75194,2.01631,0.75194,5,3,3,0,2.7673,w,2015-09-26 17:30:00,1,0,0,3,1.2643699999999998,168,23,515,34
117,Bayern Munich,h,3.72164,1.10489,2.96386,1.10489,11,3,5,1,2.8242999999999996,w,2015-10-04 19:30:00,1,0,0,3,1.85897,264,31,371,28
117,Bayern Munich,a,2.13219,0.691198,2.13219,0.691198,9,3,1,0,2.4567,w,2015-10-17 17:30:00,1,0,0,3,1.440992,89,24,441,24
117,Bayern Munich,h,3.69101,0.230279,2.93323,0.230279,16,0,4,0,2.9635,w,2015-10-24 17:30:00,1,0,0,3,2.702951,163,10,271,3
117,Bayern Munich,a,1.38915,0.251519,1.38915,0.251519,10,1,0,0,2.3872,d,2015-10-30 23:30:00,0,1,0,1,1.137631,107,28,333,11
117,Bayern Munich,h,4.71083,0.284883,4.71083,0.284883,18,4,4,0,2.9869,w,2015-11-07 18:30:00,1,0,0,3,4.425947,131,20,461,21
117,Bayern Munich,a,2.27848,0.217596,2.27848,0.217596,14,1,3,1,2.7428,w,2015-11-21 21:30:00,1,0,0,3,2.060884,168,31,489,24
117,Bayern Munich,h,3.93799,0.218952,3.93799,0.218952,10,2,2,0,2.9675,w,2015-11-28 18:30:00,1,0,0,3,3.7190380000000003,233,32,363,10
117,Bayern Munich,a,2.28915,2.15779,2.28915,2.15779,12,12,1,3,1.471,l,2015-12-05 18:30:00,0,0,1,0,0.13135999999999992,187,24,299,27
117,Bayern Munich,h,2.49703,1.00727,2.49703,1.00727,7,2,2,0,2.4234999999999998,w,2015-12-12 18:30:00,1,0,0,3,1.48976,111,20,346,39
117,Bayern Munich,a,2.52645,0.221793,1.76867,0.221793,9,1,1,0,2.8480000000000003,w,2015-12-19 18:30:00,1,0,0,3,1.546877,107,21,479,23
117,Bayern Munich,a,1.95463,0.378362,1.19685,0.378362,7,4,2,1,2.5913999999999997,w,2016-01-22 23:30:00,1,0,0,3,0.818488,123,28,364,30
117,Bayern Munich,h,3.08952,0.463233,3.08952,0.463233,16,2,2,0,2.8244,w,2016-01-31 20:30:00,1,0,0,3,2.6262869999999996,155,28,414,18
117,Bayern Munich,a,1.17556,0.288974,1.17556,0.288974,7,7,0,0,2.1898,d,2016-02-06 21:30:00,0,1,0,1,0.8865859999999999,100,30,256,33
117,Bayern Munich,a,2.21151,0.310362,2.21151,0.310362,12,3,3,1,2.6664000000000003,w,2016-02-14 20:30:00,1,0,0,3,1.901148,193,23,484,28
117,Bayern Munich,h,3.08206,0.61234,3.08206,0.61234,23,1,3,1,2.7546,w,2016-02-20 18:30:00,1,0,0,3,2.4697199999999997,85,12,399,17
117,Bayern Munich,a,1.21707,0.686422,1.21707,0.686422,11,3,2,0,1.8228000000000002,w,2016-02-27 18:30:00,1,0,0,3,0.5306480000000001,197,14,428,24
117,Bayern Munich,h,0.652757,0.723063,0.652757,0.723063,16,3,1,2,1.1915,l,2016-03-02 23:00:00,0,0,1,0,-0.07030599999999998,114,33,491,20
117,Bayern Munich,a,1.15007,0.750153,1.15007,0.750153,4,6,0,0,1.6804000000000001,d,2016-03-05 21:30:00,0,1,0,1,0.39991699999999997,242,36,438,17
117,Bayern Munich,h,3.14093,0.0947484,3.14093,0.0947484,12,2,5,0,2.9459,w,2016-03-12 21:30:00,1,0,0,3,3.0461816,106,27,520,12
117,Bayern Munich,a,0.343724,1.00667,0.343724,1.00667,6,3,1,0,0.6408,w,2016-03-19 18:30:00,1,0,0,3,-0.662946,136,25,475,35
117,Bayern Munich,h,1.08122,0.118042,1.08122,0.118042,10,1,1,0,2.2371,w,2016-04-02 17:30:00,1,0,0,3,0.9631780000000001,147,28,448,28
117,Bayern Munich,a,0.728737,0.959571,0.728737,0.959571,9,1,3,1,1.0543,w,2016-04-09 17:30:00,1,0,0,3,-0.23083399999999998,79,19,455,18
117,Bayern Munich,h,1.27153,0.430468,1.27153,0.430468,7,2,3,0,2.1046,w,2016-04-16 20:30:00,1,0,0,3,0.841062,250,25,495,16
117,Bayern Munich,a,0.192443,0.351189,0.192443,0.351189,3,3,2,0,1.0047000000000001,w,2016-04-23 17:30:00,1,0,0,3,-0.15874599999999997,115,24,551,30
117,Bayern Munich,h,0.283796,0.337244,0.283796,0.337244,3,6,1,1,1.1418,d,2016-04-30 17:30:00,0,1,0,1,-0.053447999999999996,287,30,305,35
117,Bayern Munich,a,2.27556,1.94299,1.51778,1.18521,6,6,2,1,1.6219000000000001,w,2016-05-07 17:30:00,1,0,0,3,0.3325699999999998,135,21,240,35
